trial,environment_seed,sensor_seed,sensor_scenario,sensor_scenario_name,sensor_model,free_probability,occupied_probability,disallowed_probability,restricted_probability,planning_success,onboard_completion,true_goal_reached,true_mission_success,termination_state,final_true_distance,completion_time,actual_path_length,planned_path_length,mean_estimation_error,max_estimation_error,rmse_estimation_error,mean_true_cross_track_error,max_true_cross_track_error,rmse_true_cross_track_error,mean_estimated_cross_track_error,max_estimated_cross_track_error,rmse_estimated_cross_track_error,minimum_true_clearance,minimum_estimated_clearance,commanded_control_effort,applied_control_effort,control_saturation_fraction,mean_control_saturation_error,max_control_saturation_error,max_commanded_acceleration,max_applied_acceleration,measurement_dropout_fraction,true_free_time,true_occupied_time,true_disallowed_time,true_restricted_time,true_out_of_bounds_time,estimated_free_time,estimated_occupied_time,estimated_disallowed_time,estimated_restricted_time,estimated_out_of_bounds_time,restricted_violation,disallowed_violation,out_of_bounds_violation
22,3668936892,1048787770,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15506602741654757,77.7,16.237930696885577,16.18835733924556,0.07952958545918612,0.19813670027362945,0.08792260431755876,0.028909573605163583,0.10907489530779646,0.03722834795035776,0.04624624921121875,0.2101472073150955,0.057457411856195496,0.21944268668144223,0.1371455988768382,7.191886510464144,7.191886510464144,0.0,8.49217251251183e-17,2.779024842816778e-16,0.27059622314548193,0.2705962231454819,0.0,72.0,5.700000000000003,0.0,0.0,0.0,70.89999999999999,6.800000000000004,0.0,0.0,0.0,False,False,False
23,3826687389,3806095897,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.167745558281238,69.60000000000001,14.132046679875529,14.111939694775828,0.08068215712597704,0.21384862454413345,0.0888788564796222,0.03336321102893701,0.13605596375990264,0.042356888623920355,0.04994541177066185,0.17761315126905064,0.062307775038622545,0.15573972452543705,0.050356139441775194,6.371096404392333,6.371096404392333,0.0,8.222449077137913e-17,2.830524433501838e-16,0.3707326917139165,0.37073269171391654,0.0,69.60000000000001,0.0,0.0,0.0,0.0,69.60000000000001,0.0,0.0,0.0,0.0,False,False,False
24,173106281,2255675188,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
25,1785024439,1397878296,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15072296416292483,60.800000000000004,12.942876931223072,12.984916865703093,0.07877570122651247,0.20624609545451245,0.08706429726978789,0.025153886121527393,0.08127232584637518,0.03207675481961434,0.0410617980013236,0.16640565000596047,0.05144525408726096,0.35930030523413,0.3454349534172891,5.408977917774807,5.408977917774807,0.0,9.033454825469764e-17,2.779024842816778e-16,0.34202606310454864,0.34202606310454864,0.0,60.300000000000004,0.5,0.0,0.0,0.0,60.0,0.8000000000000043,0.0,0.0,0.0,False,False,False
26,417408578,3621816617,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.12789124216973066,72.5,14.057916168152406,14.030958523617288,0.07923559996873042,0.18919041009193732,0.08709416252015878,0.036177461509508076,0.11384626495945693,0.04692209239338603,0.05044030218907856,0.19012793385034996,0.06300582194045051,0.2047266703818791,0.20897437751119116,6.414963733470179,6.414963733470179,0.0,8.043675232850908e-17,2.5133742693021536e-16,0.3726756609719452,0.3726756609719452,0.0,72.5,0.0,0.0,0.0,0.0,71.89999999999999,0.5999999999999996,0.0,0.0,0.0,False,False,False
27,3501454577,3222647000,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1616127028184915,68.60000000000001,14.192578281201463,14.31390757960287,0.07954602776540691,0.17617458934079086,0.08678408708053141,0.03177111936418198,0.1242700990539049,0.04194372207225498,0.043002402507463885,0.21130271456812982,0.05556744333244552,0.10536962833852033,0.11779524963257348,5.758703408077691,5.758703408077692,0.0,7.813961245992203e-17,2.592584715281538e-16,0.3330061300862425,0.3330061300862425,0.0,68.5,0.09999999999999787,0.0,0.0,0.0,68.3,0.3000000000000007,0.0,0.0,0.0,False,False,False
28,2671864052,1579004851,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16565964135253444,68.8,14.190952477369255,14.22146749133639,0.07759363954170763,0.19248131688862608,0.08611456928256842,0.03354290752155909,0.08909974741076156,0.03918180198709748,0.043678526601607766,0.16945603359357073,0.053086389363252995,0.13064226834000303,0.13354065403209792,5.584937977108412,5.584937977108413,0.0,8.541655986547422e-17,2.8576114088871287e-16,0.27550058773779856,0.27550058773779856,0.0,66.69999999999999,2.1000000000000014,0.0,0.0,0.0,66.6,2.200000000000003,0.0,0.0,0.0,False,False,False
29,3674706989,3306811554,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20485025774319007,81.4,16.09055865067077,16.108721854566653,0.0756209843084479,0.18915967653535715,0.08279615964923852,0.03351592523168275,0.11448433017647724,0.04205743267535558,0.04505937726884955,0.16691463770738993,0.056430400741330794,0.18521471073128953,0.1393932427381642,6.737778550045722,6.737778550045723,0.0,7.846736151321445e-17,2.7757743935277205e-16,0.24305799010822673,0.2430579901082267,0.0,80.4,1.0,0.0,0.0,0.0,80.5,0.8999999999999986,0.0,0.0,0.0,False,False,False
30,3431604673,467454945,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.14987678394928497,66.0,12.9824316679319,13.076476182686914,0.07728528294638397,0.19718472101640355,0.08484363426341364,0.03345346184497292,0.09117396180072247,0.040934725055940605,0.043927317016964916,0.196129047089047,0.05495639125621261,0.49182660684742757,0.40124430429954455,5.429565026579361,5.429565026579361,0.0,8.548499680969793e-17,1.962615573354719e-16,0.2787897930179183,0.2787897930179183,0.0,66.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,False,False,False
31,2772736690,475943986,2,gaussian_plus_delay,CombinedErrorSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15705974964937938,78.60000000000001,16.11475606604153,16.22636236568617,0.08192778065429689,0.19707461506243806,0.08893671370231508,0.032243019007646576,0.09115743173921373,0.03834796436428622,0.041695765978240394,0.14602944330610024,0.05225480251385297,0.19903678496051186,0.14544295572882962,7.106757461149259,7.106757461149259,0.0,8.278396765988365e-17,2.7755575615628914e-16,0.2821384756538659,0.282138475653866,0.0,70.9,7.700000000000002,0.0,0.0,0.0,71.00000000000001,7.5999999999999925,0.0,0.0,0.0,False,False,False
