trial,environment_seed,sensor_seed,sensor_scenario,sensor_scenario_name,sensor_model,free_probability,occupied_probability,disallowed_probability,restricted_probability,planning_success,onboard_completion,true_goal_reached,true_mission_success,termination_state,final_true_distance,completion_time,actual_path_length,planned_path_length,mean_estimation_error,max_estimation_error,rmse_estimation_error,mean_true_cross_track_error,max_true_cross_track_error,rmse_true_cross_track_error,mean_estimated_cross_track_error,max_estimated_cross_track_error,rmse_estimated_cross_track_error,minimum_true_clearance,minimum_estimated_clearance,commanded_control_effort,applied_control_effort,control_saturation_fraction,mean_control_saturation_error,max_control_saturation_error,max_commanded_acceleration,max_applied_acceleration,measurement_dropout_fraction,true_free_time,true_occupied_time,true_disallowed_time,true_restricted_time,true_out_of_bounds_time,estimated_free_time,estimated_occupied_time,estimated_disallowed_time,estimated_restricted_time,estimated_out_of_bounds_time,restricted_violation,disallowed_violation,out_of_bounds_violation
10,3616197823,2935630276,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2467858236187261,67.10000000000001,13.836507603912418,14.041210033374572,0.05239274062915529,0.33049750337269757,0.061201897251846125,0.027579734067365642,0.10514088900003672,0.0344140662415972,0.045358233231808626,0.30542784219562213,0.05834432892198594,0.09849478940062006,0.03532331882594296,5.168549401063043,5.168549401063044,0.0,8.33773882035502e-17,2.830524433501838e-16,0.431897062033203,0.431897062033203,0.0,67.10000000000001,0.0,0.0,0.0,0.0,67.10000000000001,0.0,0.0,0.0,0.0,False,False,False
11,1745707571,4237896947,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15540913526690311,68.5,13.702392186257729,13.79375447390864,0.05182606543700502,0.1653263737545184,0.058016007455273015,0.0348034707958714,0.09189512755128693,0.04339555916258155,0.04565684113938978,0.18354902038378595,0.05650874652956152,0.1564452761215346,0.13940064820276038,5.341691714724913,5.341691714724913,0.0,8.320797792943121e-17,2.5066604164831255e-16,0.3810420958762701,0.3810420958762701,0.0,68.5,0.0,0.0,0.0,0.0,68.5,0.0,0.0,0.0,0.0,False,False,False
12,2210454256,3908414215,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18801956333814399,84.80000000000001,17.009523094892096,17.111446185678226,0.05192160477893248,0.15352686074473845,0.05863450746617513,0.02715143708480739,0.091556289908055,0.033705537794481814,0.04346756551365753,0.18892733542567974,0.05476037907183171,0.15045155757912632,0.07579548028210688,6.70352515948076,6.70352515948076,0.0,8.326559289471201e-17,2.7755575615628914e-16,0.2709074398939858,0.27090743989398575,0.0,82.3,2.5000000000000036,0.0,0.0,0.0,82.60000000000001,2.1999999999999993,0.0,0.0,0.0,False,False,False
13,2511590377,3203569087,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
14,2274882830,1406550982,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2220320857204626,69.60000000000001,14.154743602206779,14.352066650916205,0.05254965633471943,0.1721685574405993,0.05983965134316373,0.030381949336137415,0.0939082245845947,0.036269615105860735,0.041274503178553947,0.17748275909547412,0.05284852327545179,0.15640662957246343,0.09511358347018131,5.489119310664269,5.489119310664269,0.0,8.355881321159798e-17,2.8066088919804617e-16,0.26571303631406723,0.26571303631406723,0.0,67.7,1.8999999999999986,0.0,0.0,0.0,68.30000000000001,1.2999999999999972,0.0,0.0,0.0,False,False,False
15,1306523764,2141035876,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1901131760753458,67.5,13.707612028073969,13.899657054491193,0.04881893540962588,0.28696468008056514,0.056019075120496656,0.02713792148003506,0.07645753147191528,0.03360106704986908,0.04115947369152893,0.28629411527442844,0.05168258304250063,0.16419052803579073,0.13040450034882353,5.325736461195143,5.325736461195143,0.0,8.300213538655125e-17,2.5133742693021536e-16,0.2278580079507398,0.22785800795073968,0.0,67.2,0.29999999999999716,0.0,0.0,0.0,67.1,0.4000000000000057,0.0,0.0,0.0,False,False,False
16,1010042146,3658271060,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1557433392001854,72.9,14.359145387908807,14.44750680147757,0.05030519738146726,0.1369117990509177,0.05652324178498799,0.025743363015363445,0.11339380679057415,0.033977895053505715,0.03935850395934355,0.18797101737345404,0.05106409647337598,0.3919968003722606,0.3685264486656734,5.527476824096569,5.527476824096568,0.0,7.882846432618311e-17,2.8609792490763985e-16,0.2350605486914028,0.2350605486914028,0.0,72.9,0.0,0.0,0.0,0.0,72.9,0.0,0.0,0.0,0.0,False,False,False
17,2786688297,2335196008,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22295980844823493,83.60000000000001,17.202959889157196,17.42815837391544,0.05279223732327703,0.21463806415724865,0.05952562669305204,0.032043892557163764,0.11153730292938153,0.040923198470506905,0.04503201400981046,0.20320303866670855,0.057454178200182095,0.1656969883194617,0.11187521602374773,6.684651930442509,6.684651930442509,0.0,8.180737366431141e-17,2.7757743935277205e-16,0.3155277851587174,0.3155277851587174,0.0,83.60000000000001,0.0,0.0,0.0,0.0,83.60000000000001,0.0,0.0,0.0,0.0,False,False,False
18,3018799164,2492545633,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
19,102116917,2305910465,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22462855298357082,76.2,14.836068497544451,15.069904982644191,0.05159601479282947,0.2186896035703056,0.05797996483067295,0.022502952230265397,0.07955429944327792,0.02877617379479703,0.04176727052446789,0.2186896035703056,0.05153423722768645,0.13218653616137976,0.04270083457562017,5.773402751152111,5.77340275115211,0.0,7.744541015436324e-17,2.2215299868541707e-16,0.26449478670614673,0.2644947867061468,0.0,74.3,1.8999999999999986,0.0,0.0,0.0,74.5,1.6999999999999993,0.0,0.0,0.0,False,False,False
20,3818948148,4038365003,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2213783417714844,73.5,15.207483989243446,15.53475537394618,0.050851752874390144,0.16194452914290697,0.05767536466767161,0.024408865321690745,0.07822169865774083,0.03087992913672928,0.04059184289557218,0.1419795256262028,0.04991770013013415,0.18431987915153297,0.09390821410239458,6.329715902461919,6.329715902461919,0.0,8.615260975593642e-17,2.8449465006019636e-16,0.3405287558665455,0.3405287558665455,0.0,68.9,4.599999999999994,0.0,0.0,0.0,68.9,4.599999999999994,0.0,0.0,0.0,False,False,False
21,1630693696,702805332,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21777756738674975,68.60000000000001,13.73162560204631,13.96383903277059,0.051865634329199,0.144333943179673,0.05831162775896115,0.030537274576027465,0.09275232345627103,0.03783555192110237,0.04522755988333529,0.16854822231205246,0.05550287485582928,0.2638811427552152,0.1980149230251108,5.378503731274813,5.378503731274813,0.0,8.23864507743598e-17,2.7809732887839817e-16,0.41050094052080777,0.41050094052080777,0.0,68.4,0.20000000000000107,0.0,0.0,0.0,68.2,0.40000000000000036,0.0,0.0,0.0,False,False,False
22,3668936892,1048787770,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.18709660129752867,77.4,16.0572767377489,16.18835733924556,0.05128373330576008,0.18633514841793114,0.057816267150485524,0.027356370489304883,0.08203096435363309,0.03437604468289916,0.043594973111674304,0.16833936011201012,0.05353124015847973,0.20776584118946614,0.10284178827831703,6.495668080927926,6.495668080927926,0.0,8.163957151797271e-17,2.7757743935277205e-16,0.2597299942067002,0.25972999420670023,0.0,71.2,6.199999999999996,0.0,0.0,0.0,71.00000000000001,6.3999999999999915,0.0,0.0,0.0,False,False,False
23,3826687389,3806095897,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20470473225981545,69.60000000000001,13.975464269036424,14.111939694775828,0.05357290187059852,0.18233479495519408,0.06068222993921273,0.0289966624083038,0.12276819068184981,0.03695692448926612,0.04569146620498095,0.17617878513409713,0.05691918431056294,0.1781424937412961,0.058146806536464535,5.599306327022427,5.599306327022427,0.0,8.117949408940238e-17,2.779024842816778e-16,0.3588199665676852,0.3588199665676852,0.0,69.60000000000001,0.0,0.0,0.0,0.0,69.60000000000001,0.0,0.0,0.0,0.0,False,False,False
24,173106281,2255675188,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
25,1785024439,1397878296,0,gaussian_nominal,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20864518820251085,61.400000000000006,12.83109573578577,12.984916865703093,0.05107336528544199,0.17239114899068259,0.05762535322679636,0.021058296747131174,0.07071815279479061,0.027995806212354552,0.039433702803717476,0.1645816376498301,0.04908486952373696,0.3731888757782311,0.3533711143848011,4.812554708053607,4.812554708053608,0.0,9.109048745863951e-17,2.7894008272968645e-16,0.34202606310454864,0.34202606310454864,0.0,60.7,0.7000000000000028,0.0,0.0,0.0,60.400000000000006,1.0,0.0,0.0,0.0,False,False,False
