trial,environment_seed,sensor_seed,sensor_scenario,sensor_model,free_probability,occupied_probability,disallowed_probability,restricted_probability,planning_success,onboard_completion,true_goal_reached,true_mission_success,termination_state,final_true_distance,completion_time,actual_path_length,planned_path_length,mean_estimation_error,max_estimation_error,rmse_estimation_error,mean_true_cross_track_error,max_true_cross_track_error,rmse_true_cross_track_error,mean_estimated_cross_track_error,max_estimated_cross_track_error,rmse_estimated_cross_track_error,minimum_true_clearance,minimum_estimated_clearance,commanded_control_effort,applied_control_effort,control_saturation_fraction,mean_control_saturation_error,max_control_saturation_error,max_commanded_acceleration,max_applied_acceleration,measurement_dropout_fraction,true_free_time,true_occupied_time,true_disallowed_time,true_restricted_time,true_out_of_bounds_time,estimated_free_time,estimated_occupied_time,estimated_disallowed_time,estimated_restricted_time,estimated_out_of_bounds_time,restricted_violation,disallowed_violation,out_of_bounds_violation
276,4114063967,4248643499,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16002534506992816,69.5,13.333531329478678,13.373529156277703,0.05338978893189308,0.13937011237832073,0.05996749155873102,0.026156089560085482,0.0751738955415213,0.0315349843219578,0.03834222454501071,0.14107337605901898,0.047966299073917446,0.19279184523988166,0.15733329986592662,5.4791063235974775,5.4791063235974775,0.0,8.04595136679497e-17,1.7772239894833365e-16,0.23610240601254903,0.236102406012549,0.0,69.5,0.0,0.0,0.0,0.0,69.5,0.0,0.0,0.0,0.0,False,False,False
277,2764423084,946444819,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.17897977851876173,76.5,14.474883366992383,14.5256703962741,0.049242460779614514,0.17577910534237495,0.055715935768388083,0.028261784561800837,0.08905268035491454,0.034877777184310316,0.042264259719591295,0.17859443001456504,0.053349763477498396,0.12760164717577202,0.07489837287354348,5.783536909615005,5.783536909615005,0.0,7.792943792080648e-17,2.7755575615628914e-16,0.26843110069504983,0.26843110069504983,0.0,70.19999999999999,6.3,0.0,0.0,0.0,70.39999999999999,6.1000000000000005,0.0,0.0,0.0,False,False,False
278,3095793555,2007649964,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1855953535116047,64.4,13.115985143223023,13.257383632784174,0.050844256093818645,0.2071869149436652,0.0571185172606886,0.030310398942795507,0.08401455332385802,0.03803073524166374,0.04442468578270927,0.16718060860937578,0.05568985401286689,0.10119733512044142,0.05537125223272055,5.078099601906306,5.078099601906306,0.0,9.275112124948911e-17,1.962615573354719e-16,0.2819743043956324,0.28197430439563254,0.0,64.4,0.0,0.0,0.0,0.0,64.4,0.0,0.0,0.0,0.0,False,False,False
279,1232035917,1746799248,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1854075721815692,65.9,13.289719531086664,13.421478114395976,0.049731165876509574,0.1978011051299721,0.05661199003004627,0.025635336437327,0.07993612658417452,0.031818091602775544,0.039595613499365155,0.18319138715036318,0.04958225627833087,0.08204382633181796,0.059961073603266454,5.065251546153037,5.065251546153038,0.0,8.207431683716626e-17,1.8670653977139892e-16,0.2693811612432898,0.26938116124328987,0.0,65.9,0.0,0.0,0.0,0.0,65.9,0.0,0.0,0.0,0.0,False,False,False
280,229561739,1691000978,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21202680021827888,78.10000000000001,14.517437054100267,14.626515111917632,0.04985458190425666,0.16637222501340537,0.056419515618224565,0.024909585015791852,0.08261934479681185,0.03129344753249735,0.04444935998914779,0.1972554532830584,0.055303189023172244,0.10973865904411752,0.06899466846346078,5.699722465411134,5.699722465411134,0.0,7.466433518349591e-17,2.498001805406602e-16,0.26169462071357497,0.261694620713575,0.0,66.10000000000001,12.000000000000004,0.0,0.0,0.0,66.2,11.899999999999999,0.0,0.0,0.0,False,False,False
281,4056746478,1322814385,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1386354840754006,69.4,13.831509352799923,13.878022559805629,0.0519107553380068,0.24602496901286117,0.058749831078772,0.03026210546337243,0.08704435392452727,0.03787600495162105,0.04464252038348627,0.1969001941428301,0.05532074270240365,0.08755754576773343,0.02486809122033444,5.294145062454458,5.29414506245446,0.0,8.417701445675446e-17,2.7755575615628914e-16,0.26248749265436105,0.26248749265436105,0.0,69.4,0.0,0.0,0.0,0.0,69.4,0.0,0.0,0.0,0.0,False,False,False
282,1490637715,235682852,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16537134922908137,74.3,13.950541158591127,14.006517154977425,0.050796369449731336,0.16041098802515688,0.057689815766902124,0.028293671808461922,0.1058099322371581,0.037075493677230044,0.04085694201813972,0.1732709839922004,0.05027913580690608,0.13038203605081106,0.13214748513384394,5.366418145101246,5.366418145101246,0.0,7.732656769033925e-17,2.220446049250313e-16,0.27808499443250173,0.27808499443250173,0.0,74.3,0.0,0.0,0.0,0.0,74.3,0.0,0.0,0.0,0.0,False,False,False
283,3172887330,1257601206,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2582050763122805,86.0,16.78711508115569,17.111562084757722,0.05367462432438345,0.2520196678905591,0.06068321416359993,0.03597768219537209,0.1434971842227819,0.04697580229923992,0.04601023634996815,0.2340933737592314,0.057341045770502884,0.05394820444746979,0.00560631719867688,7.134413314577088,7.134413314577088,0.0,8.162917170388268e-17,2.7833528704240246e-16,0.3297971705817594,0.3297971705817594,0.0,84.8,1.1999999999999957,0.0,0.0,0.0,84.6,1.4000000000000057,0.0,0.0,0.0,False,False,False
284,4059518722,4054307301,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20911875438442293,67.2,13.15512400228269,13.224009901134586,0.0534254722388813,0.14424614776137476,0.05957658564681631,0.03431783646315004,0.08502350722269171,0.04022843036151456,0.04943076988389098,0.1776172747301208,0.06112757779978064,0.11309778446746459,0.06233791638225939,5.297328588508648,5.297328588508648,0.0,8.676442651970586e-17,2.2247786310271853e-16,0.23614605038402744,0.23614605038402742,0.0,67.2,0.0,0.0,0.0,0.0,67.2,0.0,0.0,0.0,0.0,False,False,False
285,3789557191,1481771505,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21752710841496647,67.9,13.058550129959052,13.21383252467031,0.053050549581433654,0.21933941135444235,0.06030938308627336,0.02368260135146426,0.07753581775897067,0.030584581102355575,0.042374039536157704,0.20813836072719516,0.05289462684654938,0.12320376089491347,0.07975552499832084,5.159571922088183,5.159571922088185,0.0,8.626824257498482e-17,1.962615573354719e-16,0.30014526030913,0.3001452603091302,0.0,67.8,0.10000000000000142,0.0,0.0,0.0,67.9,0.0,0.0,0.0,0.0,False,False,False
286,3875003028,956792337,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.17181451440714218,71.3,13.675582322881306,13.732824434480323,0.05296983464266682,0.2367380106352458,0.05984947244120694,0.04001378553829795,0.10992904546791671,0.04812893337601089,0.049046004588380154,0.23657706623890107,0.05962579339061269,0.3870958000429784,0.3137736660730272,5.266821692741015,5.266821692741015,0.0,8.16857713588909e-17,2.779024842816778e-16,0.25959866225541517,0.25959866225541517,0.0,62.4,8.899999999999999,0.0,0.0,0.0,62.1,9.199999999999996,0.0,0.0,0.0,False,False,False
287,3836413122,1604764411,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2620362431039485,69.0,13.561740612714065,13.861164428954167,0.05390139345326713,0.17188394027941922,0.06076509367059742,0.026243547809952035,0.11010232262072553,0.03291044141693396,0.04066061661024218,0.19476773934702604,0.0505044367737567,0.07287431236497312,0.0740156102796492,5.059317319720725,5.059317319720725,0.0,8.081119709451695e-17,2.500169269419937e-16,0.4023968240532466,0.4023968240532466,0.0,68.6,0.3999999999999986,0.0,0.0,0.0,68.5,0.5,0.0,0.0,0.0,False,False,False
288,2184115418,276814588,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.25699324683368446,83.9,15.030357774043969,15.292253592410969,0.047850384761574875,0.14731438769539137,0.054406993476908354,0.02567265299929135,0.0819036215802651,0.03270218486485496,0.039233587732571996,0.16747453875207574,0.04965482115787403,0.09374647602921315,0.07182732821216742,6.598070947506122,6.598070947506123,0.0,7.637862651345202e-17,2.779024842816778e-16,0.2832387333700822,0.28323873337008215,0.0,67.8,16.1,0.0,0.0,0.0,67.4,16.499999999999993,0.0,0.0,0.0,False,False,False
289,3267561147,1867115710,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1557185430177061,75.5,14.317150934468973,14.367842514027659,0.0526572420070604,0.2563195249623422,0.05957686869022532,0.028962613417837676,0.08963975723518099,0.03673500378924902,0.045219946182908706,0.2541130601743752,0.05534123209609139,0.07073452120678635,0.008758364063695012,6.100193963356823,6.100193963356823,0.0,7.904116620466421e-17,2.2215299868541707e-16,0.3367687851839684,0.3367687851839684,0.0,72.8,2.6999999999999957,0.0,0.0,0.0,72.60000000000001,2.8999999999999915,0.0,0.0,0.0,False,False,False
290,1338960723,2020451545,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21703137353896124,70.7,13.735221845058625,13.930725452995084,0.0525963178624052,0.14490589566179018,0.05926890820756262,0.02959334446801713,0.09138657763479863,0.037553560755674016,0.04314155900874021,0.1582618554792046,0.054300453068402255,0.3519516414229947,0.3044049043534138,5.574410653179148,5.574410653179148,0.0,8.33587355381734e-17,2.7894008272968645e-16,0.3176706759352144,0.31767067593521436,0.0,70.5,0.20000000000000284,0.0,0.0,0.0,70.5,0.20000000000000284,0.0,0.0,0.0,False,False,False
291,3105204066,3893728945,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1829165879554853,75.2,15.978312501730011,16.17506821342259,0.0507129364005041,0.15119205268258923,0.0570529099489856,0.024966545295986322,0.07527763207875182,0.029145574243870917,0.0377248182522231,0.16259452470668556,0.04727365471270632,0.12572693215879308,0.07655233856128049,5.837497954601071,5.837497954601071,0.0,8.77287637449274e-17,2.7809732887839817e-16,0.269082968579635,0.269082968579635,0.0,74.8,0.4000000000000057,0.0,0.0,0.0,74.2,0.9999999999999929,0.0,0.0,0.0,False,False,False
292,3217045316,3144965389,0,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
293,3129666222,2804183316,0,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
294,1628645893,3900630187,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.20309887189831527,64.60000000000001,13.438172062851898,13.561152302258138,0.050230174025964545,0.18069311166313717,0.05750709636276175,0.03256320172016288,0.10989600664237076,0.04221408963207599,0.042150856678686156,0.18069311166313717,0.05428372940982427,0.13007806718688447,0.0754861029743711,5.029659405040439,5.029659405040439,0.0,8.865159283772704e-17,1.8670653977139892e-16,0.3186620632399333,0.3186620632399333,0.0,64.60000000000001,0.0,0.0,0.0,0.0,64.60000000000001,0.0,0.0,0.0,0.0,False,False,False
295,271103938,670980768,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19395983378337678,81.5,16.193013814606434,16.27384566987828,0.05198479483241544,0.21967963971375062,0.058378633360994914,0.031891898126384086,0.09193723427334391,0.03899944018453975,0.0429999055114264,0.16181750342607082,0.054069095556689914,0.19115128257145092,0.09919294885635521,6.368450185279206,6.368450185279206,0.0,8.106391977546626e-17,2.786162483075207e-16,0.2809457611041247,0.2809457611041247,0.0,78.8,2.700000000000003,0.0,0.0,0.0,79.19999999999999,2.3000000000000007,0.0,0.0,0.0,False,False,False
296,930298321,3877237296,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.13430770717644702,69.0,13.29413672145441,13.363513462146779,0.05078568005330222,0.14247934822064018,0.05728533001638167,0.02944913729092335,0.07015421392933725,0.034109315044389694,0.0394055413611088,0.17212821660117628,0.04885700785106035,0.10887297520020593,0.0940463511660884,5.162055097339169,5.162055097339169,0.0,8.358264655456053e-17,1.962615573354719e-16,0.25444025256328545,0.25444025256328545,0.0,65.89999999999999,3.1000000000000014,0.0,0.0,0.0,65.69999999999999,3.3000000000000114,0.0,0.0,0.0,False,False,False
297,4247440162,64953539,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1929693148702123,71.5,14.331860716713226,14.419063245532746,0.05135675989452361,0.2365811817676266,0.05832895210083138,0.030557174471194125,0.08729381963624382,0.036608801908875166,0.04206719677588601,0.1692929933244263,0.051882100975013466,0.09038685784406887,0.0254860118643847,5.59080414010202,5.59080414010202,0.0,8.312027970541828e-17,2.779024842816778e-16,0.30755631937080136,0.30755631937080136,0.0,71.5,0.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,0.0,False,False,False
298,2355914593,3287357915,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16804979586221958,72.60000000000001,14.505788178168313,14.667736809214235,0.052474766714656874,0.184841615031224,0.059212137588532,0.028577930363092963,0.07528842853090045,0.03564679372755784,0.03816382555024558,0.184841615031224,0.04752924287578821,0.08159261152942489,0.04998995931149181,6.190312658356733,6.190312658356733,0.0,8.282908853448368e-17,2.7756795316273483e-16,0.3666443022149413,0.3666443022149413,0.0,71.4,1.1999999999999975,0.0,0.0,0.0,70.9,1.700000000000001,0.0,0.0,0.0,False,False,False
299,3155458668,3892778345,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.13642859686680778,62.1,13.070070582331361,13.150625669490854,0.049646137438267395,0.17701865492956095,0.0565956395346286,0.02890257594006716,0.07244561429880376,0.03415053299036145,0.04203549453169203,0.17697297568316067,0.05223823166082506,0.10357244596686892,0.07799412638011471,4.9255010384862175,4.925501038486218,0.0,8.990611408265217e-17,2.7894008272968645e-16,0.2560900517055627,0.2560900517055627,0.0,62.00000000000001,0.09999999999999432,0.0,0.0,0.0,61.800000000000004,0.29999999999999716,0.0,0.0,0.0,False,False,False
300,261694751,3306138721,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.16446245214208413,67.10000000000001,13.395695927701356,13.513510972761763,0.050480215777333026,0.1513888796575744,0.05754085909553194,0.023932030908115607,0.07705829952669402,0.03052926118484513,0.041887053507372735,0.17444717191638218,0.05233957154353729,0.10461271656298389,0.08213864561780387,5.353489279693212,5.353489279693212,0.0,8.566255367305767e-17,1.962615573354719e-16,0.2820485294214079,0.28204852942140796,0.0,67.10000000000001,0.0,0.0,0.0,0.0,66.8,0.30000000000000426,0.0,0.0,0.0,False,False,False
301,3070443799,2229780676,0,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
302,4014468795,3330966323,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2155712981757141,77.5,14.048591830558816,14.144573109168253,0.05306494789851592,0.23594863002363684,0.05937567872416626,0.036284691315487214,0.10545834722723833,0.04347426842745805,0.04300539641251935,0.23516351140070935,0.05301162108027326,0.07893875672836959,0.07563688995613571,5.614017115148725,5.614017115148725,0.0,7.803835566143037e-17,2.776424787817943e-16,0.34361618197981014,0.34361618197981014,0.0,70.5,7.0,0.0,0.0,0.0,70.69999999999999,6.800000000000001,0.0,0.0,0.0,False,False,False
303,2297809352,309975942,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.21141935521993024,61.800000000000004,12.946603090718819,13.068526097224389,0.053640440584037975,0.2286434006386186,0.06094340312835888,0.0366610853580216,0.13086237111236662,0.04520120354915893,0.04827255040791263,0.22797438098522826,0.06059103647648689,0.08748291081407143,0.07312887314895128,5.088127449077248,5.088127449077248,0.0,9.545335881672331e-17,1.962615573354719e-16,0.2810800391524733,0.2810800391524733,0.0,61.800000000000004,0.0,0.0,0.0,0.0,61.800000000000004,0.0,0.0,0.0,0.0,False,False,False
304,1395041433,176894916,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.24410872648598114,73.10000000000001,14.217371705111432,14.39262568603269,0.055029830809038935,0.22329573047035825,0.06251785694564073,0.04024156535350727,0.12084274250514081,0.05150396566294892,0.05051112429870089,0.2230151921902461,0.06386599967152327,0.04250183582344143,0.0,5.5626605799472575,5.5626605799472575,0.0,8.283235239517617e-17,2.7755575615628914e-16,0.26985844629991657,0.2698584462999166,0.0,71.2,1.9000000000000057,0.0,0.0,0.0,71.5,1.5,0.10000000000000142,0.0,0.0,False,False,False
305,3864368792,234163914,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.23397937171184982,69.2,13.30651770615344,13.457192078962263,0.05213453213002811,0.2767651439507597,0.05885107941700782,0.02647694710243294,0.07922158743613822,0.0335164463743189,0.038370717427219696,0.2767651439507597,0.04936973980382611,0.11284554213894944,0.10997333702044337,5.181061846749412,5.181061846749412,0.0,8.391495797759084e-17,1.962615573354719e-16,0.28507319735073283,0.2850731973507329,0.0,61.9,7.300000000000004,0.0,0.0,0.0,61.699999999999996,7.5000000000000036,0.0,0.0,0.0,False,False,False
306,3165692786,152022987,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19209156616808262,66.7,14.033779586594344,14.187243671452038,0.05161378936020821,0.19757407045761421,0.059460029728576544,0.02680588578302881,0.0766783971647239,0.03224069546276159,0.04359491196860508,0.1980049113147177,0.054136423615731205,0.1362789961850746,0.14824483783157746,5.512839278291187,5.512839278291188,0.0,8.676895793555545e-17,2.779024842816778e-16,0.3611269608529914,0.3611269608529914,0.0,66.7,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,False,False,False
307,2518834372,2627015822,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22233919770508487,83.5,17.1687357552783,17.321256030368286,0.04884590504138379,0.19653128929059646,0.05582189805849124,0.018857052409452943,0.07673227541827113,0.024366993371850915,0.03611083706551151,0.18320845356016058,0.04584003394495671,0.12251220890949135,0.0637062260221124,7.050050764596431,7.050050764596431,0.0,8.388445146178827e-17,2.779024842816778e-16,0.2736634588354399,0.27366345883543985,0.0,83.2,0.2999999999999936,0.0,0.0,0.0,83.19999999999999,0.30000000000000426,0.0,0.0,0.0,False,False,False
308,1500926823,2702353126,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1531433981577025,75.10000000000001,14.865505898149802,14.952522721250318,0.050321027284168096,0.28114858828295725,0.05754363895497357,0.03553688371461373,0.11194306889107598,0.0435617021407896,0.04219552866290512,0.28114858828295725,0.0536420370976911,0.11072516598088473,0.05652035176926915,5.95489996935778,5.954899969357781,0.0,8.032508132321972e-17,1.962615573354719e-16,0.257843673507648,0.25784367350764803,0.0,74.7,0.3999999999999986,0.0,0.0,0.0,74.5,0.6000000000000085,0.0,0.0,0.0,False,False,False
309,1478697371,1836739835,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15043043372265757,63.800000000000004,12.920085414783124,13.00186908100141,0.053940714745145876,0.14112076576694463,0.060348755132703324,0.029490635443896202,0.14922036123053678,0.04102236526761907,0.045768953314169386,0.19892111978708177,0.05715067000444949,0.06970897998912609,0.06134512192448328,5.289283333073574,5.289283333073575,0.0,8.613566967476151e-17,1.962615573354719e-16,0.24439768103847112,0.24439768103847112,0.0,63.800000000000004,0.0,0.0,0.0,0.0,63.800000000000004,0.0,0.0,0.0,0.0,False,False,False
310,1997022228,3702656684,0,GaussianSensor,0.65,0.2,0.1,0.05,False,False,False,False,planning_failure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,
311,8808251,2699201123,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.2424324800002141,74.4,14.241417509435509,14.478923382257157,0.05244307330816301,0.1310658695335694,0.058522828647187455,0.03798697214115918,0.09297205138534187,0.04450117852085211,0.04897151697904933,0.1718613908580613,0.060204652307926355,0.06110373852522845,0.06018629293618786,5.717615686533913,5.717615686533914,0.0,8.076255969023668e-17,1.962615573354719e-16,0.2520610412596944,0.2520610412596945,0.0,69.9,4.5,0.0,0.0,0.0,70.39999999999999,4.0000000000000036,0.0,0.0,0.0,False,False,False
312,2510452995,877120150,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1491301431792577,67.5,13.307053784401596,13.354782839437592,0.054399386259019536,0.23039885606531696,0.06292404321843384,0.03746907369431443,0.10456748823594904,0.045134007418551586,0.04414730656602025,0.19494089644399432,0.05529489205033883,0.12167629367728991,0.04259237325339871,5.17327307353327,5.17327307353327,0.0,8.543163224673309e-17,2.776424787817943e-16,0.2480560463433224,0.24805604634332246,0.0,67.0,0.5,0.0,0.0,0.0,67.3,0.19999999999999574,0.0,0.0,0.0,False,False,False
313,3662182205,3029917006,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22812601754500572,109.2,21.437926162014683,21.71626269241645,0.04920550939011347,0.19699041811141993,0.055538681800562886,0.02634630680202383,0.09584940982079647,0.03291149413754946,0.03970839272108705,0.19699041811141993,0.0495574098233962,0.07866232184384943,0.020431435055257907,8.365718376543745,8.365718376543745,0.0,8.433568491571707e-17,2.7894008272968645e-16,0.3366490416818786,0.3366490416818786,0.0,106.3,2.900000000000004,0.0,0.0,0.0,105.89999999999999,3.3000000000000007,0.0,0.0,0.0,False,False,False
314,2529132381,1521881222,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1846779480796265,74.2,15.315682697424505,15.355773961268351,0.05356532329951501,0.1371664874351613,0.05992345906991307,0.03330852330099507,0.10142387022806311,0.04070428105338636,0.05011767499329183,0.16430103760927992,0.06119404626844455,0.12546800522393436,0.06194658021608832,6.099821115811421,6.099821115811422,0.0,8.278263094042691e-17,2.7894008272968645e-16,0.2646427951941201,0.2646427951941201,0.0,74.0,0.1999999999999993,0.0,0.0,0.0,74.2,0.0,0.0,0.0,0.0,False,False,False
315,4244911519,1257395889,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15794561132970142,61.5,12.698774037495362,12.76812408671319,0.052558401758590015,0.29538371757161763,0.059517470604593684,0.024916644626418256,0.06741006388347066,0.02985021885028684,0.03953680725079583,0.19242927882719876,0.050145601523855436,0.11860896873940033,0.10219330220273436,4.544410064056375,4.544410064056375,0.0,9.248093950685897e-17,1.962615573354719e-16,0.2594656388409823,0.2594656388409823,0.0,61.5,0.0,0.0,0.0,0.0,61.5,0.0,0.0,0.0,0.0,False,False,False
316,1076928853,2642541720,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.15091756628394196,75.4,13.75161169165737,13.941863047499226,0.0563225434531251,0.1772715978019468,0.06434718158372799,0.03180665128780666,0.10629975193909943,0.04108645304132822,0.04516871855498335,0.1827578868017209,0.0561945434607122,0.07078196920430915,0.02535404164613797,5.836031735055356,5.836031735055357,0.0,7.53948340496944e-17,2.797157557069881e-16,0.2431745904037317,0.24317459040373168,0.0,66.7,8.699999999999994,0.0,0.0,0.0,66.60000000000001,8.799999999999995,0.0,0.0,0.0,False,False,False
317,3900580241,3253598588,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1639833163423164,75.5,15.813396236530465,15.845762716476678,0.05257344711111211,0.26058702799042516,0.05946564251764265,0.0348396226269648,0.17675350959273195,0.04829327367447305,0.0470900746760449,0.26058702799042516,0.06320704653825351,0.11776775098378085,0.08319195538818569,6.481166219771275,6.481166219771275,0.0,8.518364441107716e-17,2.786162483075207e-16,0.43945386031806233,0.43945386031806244,0.0,75.5,0.0,0.0,0.0,0.0,75.5,0.0,0.0,0.0,0.0,False,False,False
318,1443759745,4221436515,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.1789419536404032,68.5,13.806183712106261,13.875747082166004,0.050154089910431306,0.1737904385495948,0.056626309663301545,0.02507148880846969,0.08682185518105152,0.033110139216597965,0.03786506773868588,0.1617957766658207,0.0471131001924565,0.14259944470121463,0.15747582455863332,5.178036149365218,5.178036149365218,0.0,8.634370453508576e-17,2.779024842816778e-16,0.26186794036836214,0.26186794036836203,0.0,68.5,0.0,0.0,0.0,0.0,68.5,0.0,0.0,0.0,0.0,False,False,False
319,4114846692,1948432374,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.14907113206300285,77.80000000000001,14.138116997646028,14.222126349821945,0.050164884981366106,0.14140378237517393,0.056319944800421136,0.02976455369198778,0.10210782299733433,0.03853359167749991,0.044647189871865486,0.1891182168772688,0.0557551797722409,0.14009388441386367,0.08958691717325795,5.215471622837082,5.215471622837083,0.0,7.666967261015546e-17,1.8670653977139892e-16,0.4087065585069575,0.4087065585069575,0.0,68.9,8.899999999999999,0.0,0.0,0.0,68.9,8.9,0.0,0.0,0.0,False,False,False
320,1401556152,1596559168,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.28072295212373233,69.60000000000001,13.627970686141566,13.747941096045334,0.05180480359358348,0.1453472672686091,0.05795900394634695,0.03676563516683989,0.09858155786548028,0.04498261684011982,0.04643792627574638,0.19859006525418027,0.05729229870386251,0.09734416233092905,0.06182722688159139,5.314596784382838,5.314596784382838,0.0,8.242513089199045e-17,2.482534153247273e-16,0.39816066765715313,0.39816066765715313,0.0,59.400000000000006,10.199999999999998,0.0,0.0,0.0,59.40000000000002,10.199999999999985,0.0,0.0,0.0,False,False,False
321,3842624667,3668822796,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.19119097682250955,65.4,13.133410210355837,13.21212094160538,0.0513457261311173,0.15571420808627104,0.05800176823371623,0.025170305955852366,0.0905223487270445,0.03247956363418193,0.04162469614159996,0.1562871169579301,0.05271317584360898,0.09337196081254354,0.08512588548813327,5.107011482376433,5.107011482376434,0.0,8.308281283489884e-17,1.8875832159447664e-16,0.28543539136072704,0.28543539136072704,0.0,65.4,0.0,0.0,0.0,0.0,65.4,0.0,0.0,0.0,0.0,False,False,False
322,1983609201,1852087215,0,GaussianSensor,0.65,0.2,0.1,0.05,True,True,True,True,goal_reached,0.22098561430081684,79.0,15.357996960301762,15.586124948552436,0.052090617888920346,0.16401980549624975,0.05890491001984609,0.03337379229335531,0.08857974195337648,0.03875611155774428,0.04473821826179645,0.19079827611555145,0.05550772911362523,0.1722059543814649,0.10590942055758405,6.043622058459858,6.043622058459859,0.0,7.942152799503775e-17,2.776424787817943e-16,0.30441566037097695,0.30441566037097695,0.0,76.69999999999999,2.3000000000000025,0.0,0.0,0.0,77.10000000000001,1.8999999999999915,0.0,0.0,0.0,False,False,False
